Date,Open,High,Low,Close,Adj Close,Volume
2023-06-09,51.380001068115234,51.380001068115234,50.81999969482422,50.959999084472656,50.959999084472656,3521432
2023-06-12,50.95000076293945,51.099998474121094,50.810001373291016,50.93000030517578,50.93000030517578,2970118
2023-06-13,50.97999954223633,50.97999954223633,50.83000183105469,50.88999938964844,50.88999938964844,1534463
2023-06-14,50.70000076293945,50.70000076293945,50.5099983215332,50.560001373291016,50.560001373291016,2475767
2023-06-15,50.43000030517578,50.439998626708984,50.119998931884766,50.15999984741211,50.15999984741211,3347489
2023-06-16,50.54999923706055,50.70000076293945,50.290000915527344,50.65999984741211,50.65999984741211,2329107
2023-06-19,50.779998779296875,50.779998779296875,50.36000061035156,50.529998779296875,50.529998779296875,2465714
2023-06-20,50.36000061035156,50.599998474121094,50.36000061035156,50.4900016784668,50.4900016784668,2232025
2023-06-21,50.33000183105469,50.34000015258789,50.04999923706055,50.09000015258789,50.09000015258789,3310301
2023-06-22,50.099998474121094,50.099998474121094,49.709999084472656,49.86000061035156,49.86000061035156,3525799
2023-06-23,49.599998474121094,49.790000915527344,49.0,49.75,49.75,3149502
2023-06-26,51.25,51.25,49.779998779296875,49.9900016784668,49.9900016784668,2461652
2023-06-27,48.5,50.2599983215332,48.5,49.79999923706055,49.79999923706055,1963954
2023-06-28,49.779998779296875,49.880001068115234,49.459999084472656,49.54999923706055,49.54999923706055,2536016
2023-06-30,49.86000061035156,49.86000061035156,49.2400016784668,49.310001373291016,49.310001373291016,4198762
2023-07-03,50.79999923706055,50.79999923706055,47.849998474121094,49.560001373291016,49.560001373291016,3321759
2023-07-04,51.04999923706055,51.04999923706055,49.70000076293945,49.880001068115234,49.880001068115234,3242266
2023-07-05,50.2400016784668,50.2400016784668,49.56999969482422,49.97999954223633,49.97999954223633,2920838
2023-07-06,49.95000076293945,50.02000045776367,49.810001373291016,49.900001525878906,49.900001525878906,3122923
2023-07-07,51.400001525878906,51.400001525878906,49.79999923706055,50.02000045776367,50.02000045776367,2881198
2023-07-10,51.5,51.5,49.970001220703125,50.029998779296875,50.029998779296875,3318834
2023-07-11,51.54999923706055,51.54999923706055,49.83000183105469,50.15999984741211,50.15999984741211,2680421
2023-07-12,50.279998779296875,50.290000915527344,50.08000183105469,50.099998474121094,50.099998474121094,2861761
2023-07-13,50.25,50.61000061035156,50.25,50.52000045776367,50.52000045776367,3956450
2023-07-14,50.650001525878906,50.68000030517578,50.5,50.59000015258789,50.59000015258789,2947591
2023-07-17,51.5,51.5,50.290000915527344,50.4900016784668,50.4900016784668,2897048
2023-07-18,50.650001525878906,50.689998626708984,50.5099983215332,50.65999984741211,50.65999984741211,3455452
2023-07-19,50.79999923706055,51.099998474121094,50.79999923706055,51.02000045776367,51.02000045776367,3510703
2023-07-20,51.25,51.25,51.04999923706055,51.08000183105469,51.08000183105469,2538202
2023-07-21,50.95000076293945,50.95000076293945,50.61000061035156,50.650001525878906,50.650001525878906,3002336
2023-07-24,50.650001525878906,50.68000030517578,50.439998626708984,50.650001525878906,50.650001525878906,3016047
2023-07-25,52.150001525878906,52.150001525878906,49.79999923706055,50.58000183105469,50.58000183105469,2378439
2023-07-26,49.04999923706055,50.90999984741211,49.04999923706055,50.84000015258789,50.84000015258789,2066147
2023-07-27,49.29999923706055,51.2599983215332,49.29999923706055,50.93000030517578,50.93000030517578,2359486
2023-07-28,50.220001220703125,50.79999923706055,50.220001220703125,50.66999816894531,50.66999816894531,3044246
2023-07-31,52.20000076293945,52.20000076293945,50.58000183105469,50.65999984741211,50.65999984741211,2724579
2023-08-01,52.20000076293945,52.20000076293945,50.540000915527344,50.689998626708984,50.689998626708984,2808981
2023-08-02,50.599998474121094,50.72999954223633,50.5099983215332,50.68000030517578,50.68000030517578,2766414
2023-08-03,50.72999954223633,50.72999954223633,50.220001220703125,50.540000915527344,50.540000915527344,3504581
2023-08-04,52.04999923706055,52.04999923706055,50.34000015258789,50.5,50.5,1884959
2023-08-07,52.0,52.0,50.40999984741211,50.4900016784668,50.4900016784668,2346100
2023-08-08,52.0,52.0,50.400001525878906,50.560001373291016,50.560001373291016,2327953
2023-08-09,52.0,52.0,49.04999923706055,50.369998931884766,50.369998931884766,1844205
2023-08-10,51.900001525878906,51.900001525878906,50.099998474121094,50.22999954223633,50.22999954223633,2807602
2023-08-11,50.18000030517578,50.18000030517578,49.900001525878906,50.130001068115234,50.130001068115234,2670804
2023-08-14,51.650001525878906,51.650001525878906,50.0099983215332,50.09000015258789,50.09000015258789,2275541
2023-08-16,50.47999954223633,50.47999954223633,49.959999084472656,50.11000061035156,50.11000061035156,2226988
2023-08-17,51.599998474121094,51.599998474121094,49.630001068115234,49.81999969482422,49.81999969482422,3112288
2023-08-18,49.81999969482422,49.81999969482422,49.540000915527344,49.75,49.75,1845726
2023-08-21,49.65999984741211,50.08000183105469,49.619998931884766,49.68000030517578,49.68000030517578,3301667
2023-08-22,51.150001525878906,51.150001525878906,49.72999954223633,49.900001525878906,49.900001525878906,2084194
2023-08-23,50.18000030517578,50.18000030517578,49.75,49.810001373291016,49.810001373291016,3727962
2023-08-24,51.29999923706055,51.29999923706055,48.939998626708984,50.029998779296875,50.029998779296875,2304166
2023-08-25,50.02000045776367,50.029998779296875,49.869998931884766,49.939998626708984,49.939998626708984,1955871
2023-08-28,50.029998779296875,50.029998779296875,49.77000045776367,49.79999923706055,49.79999923706055,2459176
2023-08-29,51.29999923706055,51.29999923706055,49.939998626708984,49.97999954223633,49.97999954223633,2026617
2023-08-30,51.5,51.5,50.119998931884766,50.34000015258789,50.34000015258789,2513078
2023-08-31,50.349998474121094,50.70000076293945,50.29999923706055,50.349998474121094,50.349998474121094,2754610
2023-09-01,50.400001525878906,50.439998626708984,50.25,50.369998931884766,50.369998931884766,3540459
2023-09-04,50.54999923706055,50.630001068115234,50.400001525878906,50.439998626708984,50.439998626708984,4023285
2023-09-05,50.43000030517578,50.5,50.310001373291016,50.349998474121094,50.349998474121094,3132796
2023-09-06,50.31999969482422,50.40999984741211,50.20000076293945,50.310001373291016,50.310001373291016,1934818
2023-09-07,51.79999923706055,51.79999923706055,50.099998474121094,50.16999816894531,50.16999816894531,2171675
2023-09-08,50.470001220703125,50.470001220703125,50.16999816894531,50.209999084472656,50.209999084472656,2405062
2023-09-11,50.209999084472656,51.70000076293945,49.900001525878906,50.15999984741211,50.15999984741211,4310243
2023-09-12,50.16999816894531,50.22999954223633,48.650001525878906,50.02000045776367,50.02000045776367,2862912
2023-09-13,51.5,51.5,49.75,49.880001068115234,49.880001068115234,2467090
2023-09-14,50.08000183105469,50.18000030517578,49.7599983215332,49.880001068115234,49.880001068115234,2684250
2023-09-15,51.400001525878906,51.400001525878906,49.95000076293945,50.119998931884766,50.119998931884766,2701704
2023-09-18,50.56999969482422,50.56999969482422,50.029998779296875,50.439998626708984,50.439998626708984,2785227
2023-09-20,50.459999084472656,50.63999938964844,50.36000061035156,50.380001068115234,50.380001068115234,2700162
2023-09-21,49.599998474121094,50.45000076293945,49.599998474121094,50.27000045776367,50.27000045776367,2725534
2023-09-22,50.20000076293945,50.290000915527344,50.099998474121094,50.220001220703125,50.220001220703125,2824953
2023-09-25,50.29999923706055,50.29999923706055,49.81999969482422,50.220001220703125,50.220001220703125,1943054
2023-09-26,50.220001220703125,50.380001068115234,50.0099983215332,50.02000045776367,50.02000045776367,2370206
2023-09-27,49.939998626708984,49.939998626708984,49.5099983215332,49.70000076293945,49.70000076293945,3315836
2023-09-28,49.38999938964844,49.47999954223633,49.119998931884766,49.369998931884766,49.369998931884766,4265474
2023-09-29,49.25,49.689998626708984,49.0,49.290000915527344,49.290000915527344,5822166
2023-10-03,47.79999923706055,49.88999938964844,47.79999923706055,48.83000183105469,48.83000183105469,12887312
2023-10-04,50.29999923706055,50.29999923706055,48.099998474121094,48.36000061035156,48.36000061035156,8145199
2023-10-05,48.54999923706055,48.54999923706055,48.16999816894531,48.25,48.25,6421522
2023-10-06,48.34000015258789,48.7599983215332,48.22999954223633,48.380001068115234,48.380001068115234,11110656
2023-10-09,49.849998474121094,49.939998626708984,48.630001068115234,48.880001068115234,48.880001068115234,18450424
2023-10-10,49.290000915527344,49.290000915527344,48.86000061035156,48.93000030517578,48.93000030517578,6469486
2023-10-11,49.18000030517578,49.20000076293945,48.79999923706055,49.16999816894531,49.16999816894531,3861459
2023-10-12,49.20000076293945,49.4900016784668,49.20000076293945,49.38999938964844,49.38999938964844,3986932
2023-10-13,49.38999938964844,49.560001373291016,49.20000076293945,49.4900016784668,49.4900016784668,2529347
2023-10-16,50.95000076293945,50.95000076293945,50.0,50.25,50.25,6107437
2023-10-17,50.38999938964844,50.38999938964844,50.13999938964844,50.310001373291016,50.310001373291016,4384291
2023-10-18,51.29999923706055,51.29999923706055,50.47999954223633,50.779998779296875,50.779998779296875,4319795
2023-10-19,50.939998626708984,50.9900016784668,50.689998626708984,50.90999984741211,50.90999984741211,5754437
2023-10-20,51.459999084472656,51.65999984741211,51.209999084472656,51.59000015258789,51.59000015258789,7276449
2023-10-23,51.59000015258789,51.630001068115234,51.310001373291016,51.540000915527344,51.540000915527344,7956254
2023-10-25,51.689998626708984,51.689998626708984,51.27000045776367,51.40999984741211,51.40999984741211,7689457
2023-10-26,51.900001525878906,51.900001525878906,51.54999923706055,51.83000183105469,51.83000183105469,8832646
2023-10-27,51.97999954223633,51.9900016784668,51.560001373291016,51.63999938964844,51.63999938964844,4682849
2023-10-30,52.29999923706055,52.29999923706055,51.849998474121094,52.02000045776367,52.02000045776367,4571747
2023-10-31,52.13999938964844,52.150001525878906,51.849998474121094,52.060001373291016,52.060001373291016,4323961
2023-11-01,51.900001525878906,51.900001525878906,51.40999984741211,51.7599983215332,51.7599983215332,4307988
2023-11-02,51.900001525878906,51.900001525878906,51.380001068115234,51.849998474121094,51.849998474121094,3706297
2023-11-03,51.470001220703125,51.95000076293945,51.470001220703125,51.79999923706055,51.79999923706055,3203929
2023-11-06,51.79999923706055,51.79999923706055,51.52000045776367,51.75,51.75,5369415
2023-11-07,51.599998474121094,51.599998474121094,51.31999969482422,51.36000061035156,51.36000061035156,4250564
2023-11-08,51.5,51.5,51.27000045776367,51.400001525878906,51.400001525878906,3223867
2023-11-09,51.099998474121094,51.099998474121094,50.900001525878906,50.939998626708984,50.939998626708984,3926743
2023-11-10,51.29999923706055,51.40999984741211,51.099998474121094,51.310001373291016,51.310001373291016,5683308
2023-11-13,51.279998779296875,51.439998626708984,50.849998474121094,50.93000030517578,50.93000030517578,4839603
2023-11-15,51.70000076293945,51.849998474121094,50.849998474121094,51.459999084472656,51.459999084472656,3955640
2023-11-16,53.0,53.0,51.25,51.38999938964844,51.38999938964844,3282652
2023-11-17,51.95000076293945,51.95000076293945,51.290000915527344,51.86000061035156,51.86000061035156,4213896
2023-11-20,52.79999923706055,52.79999923706055,51.380001068115234,51.65999984741211,51.65999984741211,3682655
2023-11-21,52.599998474121094,52.599998474121094,51.709999084472656,51.880001068115234,51.880001068115234,2623630
2023-11-22,52.2400016784668,52.2400016784668,51.939998626708984,52.16999816894531,52.16999816894531,4748477
2023-11-23,52.38999938964844,52.38999938964844,51.79999923706055,52.02000045776367,52.02000045776367,2382541
2023-11-24,52.900001525878906,52.900001525878906,51.779998779296875,52.150001525878906,52.150001525878906,5370475
2023-11-28,53.75,53.75,52.27000045776367,52.29999923706055,52.29999923706055,3445333
2023-11-29,53.849998474121094,53.849998474121094,52.90999984741211,53.04999923706055,53.04999923706055,6169273
2023-11-30,54.650001525878906,54.650001525878906,52.72999954223633,53.150001525878906,53.150001525878906,2888819
2023-12-01,54.75,54.75,53.060001373291016,53.290000915527344,53.290000915527344,3315625
2023-12-04,54.349998474121094,54.349998474121094,53.5,53.720001220703125,53.720001220703125,7685812
2023-12-05,53.099998474121094,53.189998626708984,52.86000061035156,52.939998626708984,52.939998626708984,6207060
2023-12-06,52.939998626708984,53.099998474121094,51.349998474121094,52.83000183105469,52.83000183105469,4073967
2023-12-07,53.0,53.09000015258789,52.720001220703125,53.029998779296875,53.029998779296875,3667498
2023-12-08,53.099998474121094,53.099998474121094,52.900001525878906,52.939998626708984,52.939998626708984,2923772
2023-12-11,52.11000061035156,52.400001525878906,52.0,52.02000045776367,52.02000045776367,13193214
2023-12-12,51.97999954223633,52.0,51.810001373291016,51.849998474121094,51.849998474121094,15764942
2023-12-13,53.400001525878906,53.400001525878906,51.61000061035156,51.83000183105469,51.83000183105469,8031806
2023-12-14,53.400001525878906,53.400001525878906,51.5,52.79999923706055,52.79999923706055,16324182
2023-12-15,52.5,53.849998474121094,52.5,52.810001373291016,52.810001373291016,3644830
2023-12-18,52.70000076293945,52.70000076293945,52.349998474121094,52.4900016784668,52.4900016784668,5242081
2023-12-19,52.599998474121094,52.72999954223633,52.40999984741211,52.59000015258789,52.59000015258789,10811458
2023-12-20,52.75,52.9900016784668,52.75,52.83000183105469,52.83000183105469,7715142
2023-12-21,52.900001525878906,52.95000076293945,52.33000183105469,52.86000061035156,52.86000061035156,4154616
2023-12-22,54.45000076293945,54.45000076293945,51.25,53.189998626708984,53.189998626708984,5225643
2023-12-26,53.5,53.529998779296875,53.349998474121094,53.459999084472656,53.459999084472656,5025974
2023-12-27,53.59000015258789,53.66999816894531,53.400001525878906,53.630001068115234,53.630001068115234,5203005
2023-12-28,54.099998474121094,54.099998474121094,53.709999084472656,53.84000015258789,53.84000015258789,4161520
2023-12-29,54.650001525878906,55.29999923706055,53.5099983215332,53.65999984741211,53.65999984741211,4379180
